Date;EURUSD;USDKZT;EURKZT;CROSS_RATIO;EURUSD_RET;USDKZT_RET;EURKZT_RET;SMA_5;SMA_10;SMA_20;EMA_5;EMA_10;EMA_20;RSI_14;MACD;MACD_SIGNAL;VOL_10;VOL_20
2019-02-22;1.1343011856079102;375.6400146484375;426.0889139774954;0.0030196495085048534;-0.0002949579291274804;-0.00372002834628684;-0.004014986275414296;426.56266680785046;425.21822208641095;428.87792100260174;426.5216967828411;426.6965909324707;427.66222701982736;28.561042175037073;-1.0173254222850119;-0.8253443854091943;0.005645309288331955;0.007309556721953262
2019-02-25;1.1342240571975708;373.2300109863281;423.326457328807;0.003038941199289354;-6.799872349992361e-05;-0.0064363959020380165;-0.006504394625537986;426.1244117608476;425.0894270802834;428.642492587967;425.4566169648298;426.0838393681682;427.24929657306353;28.166014639667438;-1.2278407406070073;-0.905843656448757;0.0053924890158330635;0.007356893230130859
2019-02-26;1.1367511749267578;375.82000732421875;427.2138348867884;0.0030247223478607568;0.0022255802146592192;0.006915443819320259;0.009141024033979477;426.49670661770654;425.5471096602796;428.3427463341628;426.04235627214933;426.2892930988264;427.24591926960875;47.83063589127715;-1.0686777148310398;-0.9384104681252137;0.005895400943200943;0.007122858620865868
2019-02-27;1.1393154859542847;377.30999755859375;429.8751232238792;0.003019574072583;0.00225328383968603;0.003956799406974532;0.006210083246660662;426.86148468762696;426.19854992120634;428.1264577966525;427.3199452560593;426.94126221247234;427.49631964620596;53.2152433877584;-0.719502169571058;-0.8946288084143825;0.0061166741243463526;0.007261999245790453
2019-02-28;1.1380189657211304;376.32000732421875;428.2593055152756;0.003024072447842693;-0.0011386297452060565;-0.002627259523667441;-0.0037658892688735434;426.95272698644914;426.8203815760695;427.6789980572652;427.6330653424648;427.1809064493457;427.56898496706975;50.18403305591121;-0.5666292699018527;-0.8290289007118766;0.0061741580090179755;0.007079082819871356
2019-03-01;1.1373459100723267;373.82000732421875;425.1626564334074;0.0030424960884608094;-0.0005916024068003128;-0.006665447002014419;-0.007257049408814755;426.76747547763154;426.665071142741;427.24317589204765;426.8095957061124;426.8139519009933;427.33981082100667;50.95368246160044;-0.6874258790291492;-0.8007082963753313;0.005719995558832613;0.007060557658971162
2019-03-04;1.1375917196273804;376.95001220703125;428.8152126001587;0.0030178848197054413;0.00021610223753054902;0.008338167310464625;0.008554269547995163;427.86522653190184;426.9948191463747;426.76769705465847;427.47813467079453;427.1778174826597;427.480325276164;60.15518804200475;-0.48286118194897654;-0.7371388734900604;0.006281424632051702;0.006931880403882797
2019-03-05;1.1337354183197021;375.7200012207031;425.96707275503286;0.0030175008374220946;-0.0033956403273073116;-0.003268396666113519;-0.0066640369934208125;427.61587410555074;427.0562903616286;426.2679228473331;426.9744473655407;426.9576820776366;427.33620598843726;54.004427521448186;-0.5442890430278453;-0.6985689073976173;0.0067091596539568;0.006978663121590462
2019-03-06;1.1307101249694824;377.2300109863281;426.5377928645903;0.0029974023594068248;-0.0026719963826243357;0.004010921749119506;0.0013389253664949315;426.948408033693;426.90494636065995;426.1795235620833;426.8288958652239;426.8813385843555;427.260166643309;57.07169869631487;-0.5406860303696135;-0.6669923319920167;0.006375794218896996;0.005800211703741944
2019-03-07;1.1314009428024292;377.8399963378906;427.48852808515585;0.0029943916836973825;0.0006107727107340299;0.0016157057712347402;0.0022264784819687753;426.79425254766903;426.8734897670591;426.14900456803264;427.0487732718679;426.9917366754101;427.28191535205633;51.37648410823201;-0.4558593671834501;-0.6247657390303034;0.0064263186592461415;0.005825010364902026
2019-03-08;1.1198333501815796;378.1600036621094;423.47618380561835;0.002961268614705654;-0.010276757477315702;0.0008465802733628701;-0.009430177203952964;426.4569580221112;426.6122167498714;425.9152194181412;425.8579101164514;426.3525452445388;426.91946472858604;46.694880976884335;-0.7042778001809893;-0.6406681512604406;0.0069980726301824775;0.006188572079495398
2019-03-11;1.1232421398162842;375.19000244140625;421.42922117996204;0.002993795496967438;0.00303939147306997;-0.007884825337021008;-0.0048454338639511;424.9797597380719;426.4224931349869;425.75596010763513;424.38168047095496;425.45739541461575;426.39658439062185;44.01344253689673;-1.0541721346310169;-0.7233689479345559;0.00686127479087363;0.006006619015142402
2019-03-12;1.1259232759475708;378.7200012207031;426.4096644412821;0.002972970195179702;0.0023841175775367028;0.009364578156926798;0.011748695734463419;425.0682780753217;426.34207609043625;425.9445928753579;425.0576751277307;425.630535237646;426.39783010973235;47.65810125483596;-0.9189921976460482;-0.7624935978768543;0.007301674030390436;0.006491449354219854
2019-03-13;1.1287446022033691;377.6600036621094;426.2816906017106;0.0029887851275171083;0.0025026548306310145;-0.0028028193386338118;-0.0003001645080027633;425.01705762274577;425.98273282821935;426.09064137471285;425.46568028572403;425.74892712202137;426.3867692042065;47.82206411083571;-0.8128178843883802;-0.7725584551791596;0.006949527471819816;0.0064863714076394945
2019-03-14;1.133105993270874;377.3699951171875;427.6002031478856;0.0030026393405204414;0.00385648502303467;-0.0007682040704417644;0.003088280952592776;425.03939263529173;425.91682259148035;426.36860208377493;426.1771879064446;426.08552276308757;426.5023343416997;52.18824592694224;-0.6151895112364514;-0.741084666390618;0.006966812485188455;0.006460317492061276
